発売日,メモリ,容量(bit),価格,ハード,タイトル,ジャンル,ジョブカテゴリ,カウント
2001-03-21,0,0,🚧,GBA,遊☆戯☆王双六のスゴロク,CARD,0,0
2001-03-21,0,0,🚧,GBA,ボボボーボ・ボーボボ　９極戦士ギャグ融合,RPG,0,0
2001-03-21,0,0,🚧,GBA,魔女っ子クリームちゃんのごっこシリーズ２,ETC,0,0
2001-03-21,0,0,🚧,GBA,あかちゃんどうぶつ園～動物のあかちゃん飼育係育成ゲーム！！～,SLG,0,0
2001-03-21,0,0,🚧,GBA,ドラゴンボールＺ　舞空闘劇,ACT,0,0
2001-03-21,0,0,🚧,GBA,ぷくぷく天然かいらんばん－恋のキューピット大作戦－,ADV,0,0
2001-03-21,0,0,🚧,GBA,リカちゃんのおしゃれ日記,ADV,0,0
2001-03-21,0,0,🚧,GBA,鋼の錬金術師　迷走の輪舞曲,RPG,0,0
2001-03-21,0,0,🚧,GBA,デジモンレーシング,RAC,0,0
2001-03-21,0,0,🚧,GBA,東京魔人学園符咒封録,ADV,0,0
2001-03-21,0,0,🚧,GBA,仔犬といっしょ２～愛情物語～,SLG,0,0
2001-03-21,0,0,🚧,GBA,星のカービィ　鏡の大迷宮,ACT,0,0
2001-03-21,0,0,🚧,GBA,クレヨンしんちゃん　嵐を呼ぶ　シネマランドの大冒険！,ADV,0,0
2001-03-21,0,0,🚧,GBA,シレン・モンスターズ NETSAL,SPT,0,0
2001-03-21,0,0,🚧,GBA,マリオゴルフ ＧＢＡツアー,SPT,0,0
2001-03-21,0,0,🚧,GBA,Ｐｉａ　キャロットへようこそ！！３．３,SLG,0,0
2001-03-21,0,0,🚧,GBA,カードキャプターさくら －さくらカード編－ ～さくらとカードとおともだち～,ADV,0,0
2001-03-21,0,0,🚧,GBA,ロックマンＺＥＲＯ３,RPG,0,0
2001-03-21,0,0,🚧,GBA,宇宙のステルヴィア,SLG,0,0
2001-03-21,0,0,🚧,GBA,ＮＡＲＵＴＯ－ナルト－ 最強忍者 大結集２,ACT,0,0
2001-03-21,0,0,🚧,GBA,ZERO ONE SP,ADV,0,0
2001-03-21,0,0,🚧,GBA,ピューと吹く！ジャガー　ビョ～と出る！メガネくん,RPG,0,0
2001-03-21,0,0,🚧,GBA,ミッキーのポケットリゾート,ACT,0,0
2001-03-21,0,0,🚧,GBA,鋼鉄帝国 from HOT・B,STG,0,0
2001-03-21,0,0,🚧,GBA,機動戦士ガンダムSEED　友と君と戦場で。,ADV,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　11　マリオブラザーズ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　12　クルクルランド,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　13　バルーンファイト,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　14　レッキングクルー,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　15　ドクターマリオ,PZL,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　16　ディグダグ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　17　高橋名人の冒険島,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　18　魔界村,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　19　ツインビー,STG,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　20　がんばれゴエモンからくり道中,ACT,0,0
2001-03-21,0,0,🚧,GBA,じゃじゃ丸Jr.伝承記～ジャレコレもあり候～,ACT,0,0
2001-03-21,0,0,🚧,GBA,メトロイド　ゼロミッション,ACT,0,0
2001-03-21,0,0,🚧,GBA,マリオvs.ドンキーコング,ACT,0,0
2001-03-21,0,0,🚧,GBA,ソニックアドバンス３,ACT,0,0
2001-03-21,0,0,🚧,GBA,フロッガー古代文明のなぞ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ＢＢボール,SPT,0,0
2001-03-21,0,0,🚧,GBA,スーパーチャイニーズ　１・２　アドバンス,ACT,0,0
2001-03-21,0,0,🚧,GBA,ドラゴンクエストキャラクターズ　トルネコの大冒険3アドバンス　不思議のダンジョン,RPG,0,0
2001-03-21,0,0,🚧,GBA,ワンコでくるりん！ワンクル,PZL,0,0
2001-03-21,0,0,🚧,GBA,ハリー・ポッターとアズカバンの囚人,ACT,0,0
2001-03-21,0,0,🚧,GBA,スーパードンキーコング２,ACT,0,0
2001-03-21,0,0,🚧,GBA,かいけつゾロリとまほうのゆうえんち　お姫様をすくえ！,ACT,0,0
2001-03-21,0,0,🚧,GBA,でじこミュニケーション２（にょ）打倒！ブラックゲマゲマ団,SLG,0,0
2001-03-21,0,0,🚧,GBA,とっとこハム太郎 ハムハムスポーツ,SPT,0,0
2001-03-21,0,0,🚧,GBA,モンスターサマナー,SLG,0,0
2001-03-21,0,0,🚧,GBA,わがまま☆フェアリーミルモでポン！夢のカケラ,SLG,0,0
2001-03-21,0,0,🚧,GBA,金色のガッシュベル！！魔界のブックマーク,RPG,0,0
2001-03-21,0,0,🚧,GBA,絶体絶命でんぢゃらすじーさん痛～怒りのおしおきブルース～,ACT,0,0
2001-03-21,0,0,🚧,GBA,Ｇｅｔ　Ｒｉｄｅ！アムドライバー　閃光のヒーロー誕生！,RAC,0,0
2001-03-21,0,0,🚧,GBA,ＮＡＲＵＴＯ－ナルト－ナルトＲＰＧ～受けつがれし火の意志～,RPG,0,0
2001-03-21,0,0,🚧,GBA,コロッケ！４　バンクの森の守護神,ACT,0,0
2001-03-21,0,0,🚧,GBA,デュエルマスターズ2 切札勝舞Ver.,CARD,0,0
2001-03-21,0,0,🚧,GBA,学校の怪談アドバンス～百妖箱の封印～,ADV,0,0
2001-03-21,0,0,🚧,GBA,鋼の錬金術師　想い出の奏鳴曲,ADV,0,0
2001-03-21,0,0,🚧,GBA,続ボクらの太陽～太陽少年ジャンゴ～,RPG,0,0
2001-03-21,0,0,🚧,GBA,ＤＲＡＧＯＮＢＡＬＬＺ　ＴＨＥ　ＬＥＧＡＣＹ　ＯＦ　ＧＯＫＵII　ＩＮＴＥＲＮＡＴＩＯＮＡＬ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ぷよぷよフィーバー,PZL,0,0
2001-03-21,0,0,🚧,GBA,ＦＩＮＡＬ　ＦＡＮＴＡＳＹ　Ｉ・ＩＩ　ＡＤＶＡＮＣＥ,RPG,0,0
2001-03-21,0,0,🚧,GBA,ドンちゃんパズル　花火でドーン！アドバンス,PZL,0,0
2001-03-21,0,0,🚧,GBA,パワプロクンポケット１・２,SPT,0,0
2001-03-21,0,0,🚧,GBA,レジェンズ　甦る試練の島,RPG,0,0
2001-03-21,0,0,🚧,GBA,花火百景アドバンス,SLG,0,0
2001-03-21,0,0,🚧,GBA,Ｂ-伝説！　バトルビーダマン　～燃えろ！ビー魂！！～,ADV,0,0
2001-03-21,0,0,🚧,GBA,ＳＤ　ガンダムフォース,ACT,0,0
2001-03-21,0,0,🚧,GBA,ウルトラ警備隊　モンスターアタック,SLG,0,0
2001-03-21,0,0,🚧,GBA,シャニング・フォース～黒き竜の復活～,RPG,0,0
2001-03-21,0,0,🚧,GBA,どうぶつ島のチョビぐるみ2 タマちゃん物語,ADV,0,0
2001-03-21,0,0,🚧,GBA,ひまわりどうぶつ病院～ペットのお医者さん育成ゲーム～,SLG,0,0
2001-03-21,0,0,🚧,GBA,伝説のスタフィー３,ACT,0,0
2001-03-21,0,0,🚧,GBA,ロックマン　エグゼ４．５　リアルオペレーション,RPG,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　21　スーパーマリオブラザーズ２,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　22　謎の村雨城,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　23　メトロイド,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　24　光神話 パルテナの鏡,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　25　リンクの冒険,RPG,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　26　ふぁみこんむかし話 新・鬼ヶ島 前後編,ADV,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　27　ファミコン探偵倶楽部 消えた後継者 前後編,ADV,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　28　ファミコン探偵倶楽部PART2 うしろに立つ少女 前後編,ADV,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　29　悪魔城ドラキュラ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ファミコンミニ　30　SDガンダムワールド ガチャポン戦士 スクランブルウォーズ,SLG,0,0
2001-03-21,0,0,🚧,GBA,サモンナイト　クラフトソード物語２,RPG,0,0
2001-03-21,0,0,🚧,GBA,クラッシュ・バンディクー爆走！ニトロカート,RAC,0,0
2001-03-21,0,0,🚧,GBA,スーパーマリオボール,ADV,0,0
2001-03-21,0,0,🚧,GBA,ボボボーボ・ボーボボ 爆闘ハジケ大戦,ACT,0,0
2001-03-21,0,0,🚧,GBA,ポケットモンスター エメラルド,RPG,0,0
2001-03-21,0,0,🚧,GBA,ＤＡＮ ＤＯＨ！！ 飛ばせ！ 勝利のスマイルショット！！,SPT,0,0
2001-03-21,0,0,🚧,GBA,アドバンス　ガーディアンヒーローズ,ACT,0,0
2001-03-21,0,0,🚧,GBA,エンジェルコレクション２ ピチモになろう,RPG,0,0
2001-03-21,0,0,🚧,GBA,みんなのソフトシリーズ　みんなの将棋,TBL,0,0
2001-03-21,0,0,🚧,GBA,ファイアーエムブレム 聖魔の光石,RPG,0,0
2001-03-21,0,0,🚧,GBA,まわるメイドインワリオ,ACT,0,0
2001-03-21,0,0,🚧,GBA,エフゼロ　クライマックス,RAC,0,0
2001-03-21,0,0,🚧,GBA,戦闘員山田はじめ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ツインシリーズ２　おしゃれプリンセス４／恋愛占い大作戦,ETC,0,0
2001-03-21,0,0,🚧,GBA,お茶犬くるりん ～ほんわかパズルでほっとしよ？～,PZL,0,0
2001-03-21,0,0,🚧,GBA,バトローラーＸ,RPG,0,0
2001-03-21,0,0,🚧,GBA,フルーツ村のどうぶつたち,SLG,0,0
2001-03-21,0,0,🚧,GBA,燃えろ！！ジャレココレクション,ETC,0,0
2001-03-21,0,0,🚧,GBA,□いアタマを○くする。アドバンス－漢字・計算－,ETC,0,0
2001-03-21,0,0,🚧,GBA,□いアタマを○くする。アドバンス－国語・算数・社会・理科－,ETC,0,0
2001-03-21,0,0,🚧,GBA,スーパーリアル麻雀　同窓会,TBL,0,0
2001-03-21,0,0,🚧,GBA,ゼルダの伝説　ふしぎのぼうし,ADV,0,0
2001-03-21,0,0,🚧,GBA,真・女神転生デビルチルドレン　メシアライザー,RPG,0,0
2001-03-21,0,0,🚧,GBA,キングダム　ハーツ　チェイン　オブ　メモリーズ,RPG,0,0
2001-03-21,0,0,🚧,GBA,ドラゴンボール　アドバンスアドベンチャー,ACT,0,0
2001-03-21,0,0,🚧,GBA,メタルスラッグ　アドバンス,ACT,0,0
2001-03-21,0,0,🚧,GBA,学園アリス ～ドキドキ★不思議たいけん～,ADV,0,0
2001-03-21,0,0,🚧,GBA,ファインディング・ニモ　-新しい冒険-,ACT,0,0
2001-03-21,0,0,🚧,GBA,Ｒｉｖｉｅｒａ　～約束の地リヴィエラ～,RPG,0,0
2001-03-21,0,0,🚧,GBA,かわいい仔犬ワンダフル,SLG,0,0
2001-03-21,0,0,🚧,GBA,機動戦士ガンダムＳＥＥＤ　ＤＥＳＴＩＮＹ,ACT,0,0
2001-03-21,0,0,🚧,GBA,忘却の旋律,ADV,0,0
2001-03-21,0,0,🚧,GBA,アレックボードンアドベンチャー　タワー＆シャフト　アドバンス,ACT,0,0
2001-03-21,0,0,🚧,GBA,Ｋｉｓｓ×Ｋｉｓｓ　星鈴学園,SLG,0,0
2001-03-21,0,0,🚧,GBA,Ｍｒ．インクレディブル,ACT,0,0
2001-03-21,0,0,🚧,GBA,ザ・アーブズ シムズ・イン・ザ・シティ,ADV,0,0
2001-03-21,0,0,🚧,GBA,シナモン　ゆめの大冒険,ACT,0,0
2001-03-21,0,0,🚧,GBA,シルバニアファミリー　ファッションデザイナーになりたい！　くるみリスの女の子,SLG,0,0
2001-03-21,0,0,🚧,GBA,パワプロクンポケット７,SPT,0,0
2001-03-21,0,0,🚧,GBA,クラッシュ・バンディクー アドバンス　わくわく友ダチ大作戦！,ACT,0,0
2001-03-21,0,0,🚧,GBA,ケロロ軍曹　対決！　激走ケロンプリ大作戦であります！！,RAC,0,0
2001-03-21,0,0,🚧,GBA,コロッケ！Ｇｒｅａｔ　時空の冒険者,RPG,0,0
2001-03-21,0,0,🚧,GBA,スパイロ アドバンス　わくわく友ダチ大作戦！,ACT,0,0
2001-03-21,0,0,🚧,GBA,ハロー！アイドルデビュー～キッズアイドル育成ゲーム～,SLG,0,0
2001-03-21,0,0,🚧,GBA,ぷくぷく天然かいらんばん　ようこそ！イリュージョンランドへ,ADV,0,0
2001-03-21,0,0,🚧,GBA,ふたりはプリキュア　ありえな～い！夢の国は大迷宮,ACT,0,0
2001-03-21,0,0,🚧,GBA,ポケいぬ,???,0,0
2001-03-21,0,0,🚧,GBA,ヨッシーの万有引力,ACT,0,0
2001-03-21,0,0,🚧,GBA,ロックマン　エグゼ５　チーム・オブ・ブルース,RPG,0,0
2001-03-21,0,0,🚧,GBA,陰陽大戦記　零式,RPG,0,0
2001-03-21,0,0,🚧,GBA,ツインシリーズVol.3「ムシモン王者決定戦　昆虫モンスター／スーパーチャイニーズラビリンス」,ETC,0,0
2001-03-21,0,0,🚧,GBA,ツインシリーズVol.4「ハムハムモンスターＥＸ／ファンタジーパズル　ハムスター物語魔法の迷宮1.2.3」,ETC,0,0
2001-03-21,0,0,🚧,GBA,ツインシリーズVol.5「わんわん名探偵ＥＸ／魔法の国のケーキ屋さん物語」,ETC,0,0
2001-03-21,0,0,🚧,GBA,ツインシリーズVol.6「わんにゃんアイドル学園/仔犬といっしょスペシャル」,ETC,0,0
2001-03-21,0,0,🚧,GBA,ＧｅｔＲｉｄｅ！アムドライバー出撃！バトルパーティー,ACT,0,0
2001-03-21,0,0,🚧,GBA,ＺＯＩＤＳ　ＳＡＧＡ　フューザーズ,RPG,0,0
2001-03-21,0,0,🚧,GBA,デュエル・マスターズ３,CARD,0,0
2001-03-21,0,0,🚧,GBA,リトルパティシエ　ケーキのお城,SLG,0,0
2001-03-21,0,0,🚧,GBA,わがまま☆フェアリー ミルモでポン！なぞのカギと真実のトビラ,ACT,0,0
2001-03-21,0,0,🚧,GBA,わんこ・みっくす,RPG,0,0
2001-03-21,0,0,🚧,GBA,真型メダロット（カブトバージョン）,RPG,0,0
2001-03-21,0,0,🚧,GBA,真型メダロット（クワガタバージョン）,RPG,0,0
2001-03-21,0,0,🚧,GBA,絶体絶命でんぢゃらすじーさん３～果てしなき魔物語～,ACT,0,0
2001-03-21,0,0,🚧,GBA,かわいいペットゲームギャラリー２,ETC,0,0
2001-03-21,0,0,🚧,GBA,ツインパズル,ETC,0,0
2001-03-21,0,0,🚧,GBA,ロード・オブ・ザ・リング　中つ国第三紀,RPG,0,0
2001-03-21,0,0,🚧,GBA,金色のガッシュベル！！うなれ！友情の電撃２,ACT,0,0
2001-03-21,0,0,🚧,GBA,幻星神ジャスティライザー　装着！　地球の戦士たち,ACT,0,0
2001-03-21,0,0,🚧,GBA,遊戯王　デュエルモンスターズインターナショナル２,CARD,0,0
2001-03-21,0,0,🚧,GBA,テイルズ オブ ザ ワールド なりきりダンジョン３,RPG,0,0
2001-03-21,0,0,🚧,GBA,マリオパーティアドバンス,ETC,0,0
2001-03-21,0,0,🚧,GBA,みんなのソフトシリーズ　ハッピートランプ２０,TBL,0,0
2001-03-21,0,0,🚧,GBA,ホビットの冒険 ロード オブ ザ リング はじまりの物語,RPG,0,0
2001-03-21,0,0,🚧,GBA,冒険王ビィト　バスターズロード,RPG,0,0
2001-03-21,0,0,🚧,GBA,がんばれ！ドッジファイターズ,ACT,0,0
2001-03-21,0,0,🚧,GBA,三國志英傑伝,RPG,0,0
2001-03-21,0,0,🚧,GBA,三國志孔明伝,RPG,0,0
2001-03-21,0,0,🚧,GBA,探偵　神宮寺三郎　白い影の少女,ADV,0,0
2001-03-21,0,0,🚧,GBA,スーパーロボット大戦ORIGINAL GENERATION２,RPG,0,0
2001-03-21,0,0,🚧,GBA,レジェンズ サイン オブ ネクロム,RPG,0,0
2001-03-21,0,0,🚧,GBA,ロックマン　エグゼ５　チーム　オブ　カーネル,RPG,0,0
2001-03-21,0,0,🚧,GBA,めざせ！甲子園！,SPT,0,0
2001-03-21,0,0,🚧,GBA,千年家族,SLG,0,0
2001-03-21,0,0,🚧,GBA,カッパの飼い方－ＨｏｗＴｏ　ｂｒｅｅｄ　ｋａｐｐａｓ－かぁたん大冒険,ACT,0,0
2001-03-21,0,0,🚧,GBA,にゃんにゃんにゃんこのにゃんコレクション,TBL,0,0
2001-03-21,0,0,🚧,GBA,真・三國無双アドバンス,ACT,0,0
2001-03-21,0,0,🚧,GBA,シャーク・テイル,ACT,0,0
2001-03-21,0,0,🚧,GBA,ロックマン ゼロ４,ACT,0,0
2001-03-21,0,0,🚧,GBA,傑作選！がんばれゴエモン１．２ゆき姫とマッギネス,ACT,0,0
2001-03-21,0,0,🚧,GBA,名探偵コナン　暁のモニュメント,ADV,0,0
2001-03-21,0,0,🚧,GBA,ONE PIECE ドラゴンドリーム！,RPG,0,0
2001-03-21,0,0,🚧,GBA,The Tower SP,SLG,0,0
2001-03-21,0,0,🚧,GBA,お茶犬の夢冒険,ACT,0,0
2001-03-21,0,0,🚧,GBA,リラックマなまいにち,ACT,0,0
2001-03-21,0,0,🚧,GBA,昆虫モンスター・バトルスタジアム,SLG,0,0
2001-03-21,0,0,🚧,GBA,昆虫モンスター・バトルマスター,SLG,0,0
2001-03-21,0,0,🚧,GBA,ファンタジックチルドレン,ADV,0,0
2001-03-21,0,0,🚧,GBA,ぶらぶらドンキー,ACT,0,0
2001-03-21,0,0,🚧,GBA,のののパズル ちゃいリアン,PZL,0,0
2001-03-21,0,0,🚧,GBA,魔法先生ネギま！ プライベートレッスン だめですぅ?図書館島,RPG,0,0
2001-03-21,0,0,🚧,GBA,メルヘヴン～KNOCKIN'ON HEAVEN'S DOOR～,RPG,0,0
2001-03-21,0,0,🚧,GBA,甲虫王者ムシキング～グレイテストチャンピオンへの道～,RPG,0,0
2001-03-21,0,0,🚧,GBA,桃太郎電鉄Ｇ～ゴールド・デッキを作れ！,TBL,0,0
2001-03-21,0,0,🚧,GBA,エレメンタルジェレイド～封印されし謳～,ADV,0,0
2001-03-21,0,0,🚧,GBA,おしゃれプリンセス５,TBL,0,0
2001-03-21,0,0,🚧,GBA,レゴ　スター・ウォーズ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ＢＬＥＡＣＨアドバンス　紅に染まる尸魂界,ACT,0,0
2001-03-21,0,0,🚧,GBA,キム・ポッシブル,ACT,0,0
2001-03-21,0,0,🚧,GBA,リロ アンド スティッチ,ACT,0,0
2001-03-21,0,0,🚧,GBA,機動劇団はろ一座　ハロのぷよぷよ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ふたりはプリキュア　マックスハート　マジ？マジ？！ファイト de INじゃない,ACT,0,0
2001-03-21,0,0,🚧,GBA,ロボッツ,ADV,0,0
2001-03-21,0,0,🚧,GBA,金色のガッシュベル！！ＴＨＥ ＣＡＲＤ ＢＡＴＴＬＥ for ＧＢＡ,CARD,0,0
2001-03-21,0,0,🚧,GBA,新・ボクらの太陽～逆襲のサバタ～,RPG,0,0
2001-03-21,0,0,🚧,GBA,B-伝説！バトルビーダマン～炎魂（ファイヤースピリッツ）～,ACT,0,0
2001-03-21,0,0,🚧,GBA,プロ麻雀「兵」ＧＢＡ,TBL,0,0
2001-03-21,0,0,🚧,GBA,マダガスカル,ADV,0,0
2001-03-21,0,0,🚧,GBA,昆虫の森の大冒険～ふしぎな世界の住人達～,ACT,0,0
2001-03-21,0,0,🚧,GBA,くにおくん熱血コレクション１,ACT,0,0
2001-03-21,0,0,🚧,GBA,ティム・バートン　ナイトメア・ビフォア・クリスマス　パンプキン・キング,ADV,0,0
2001-03-21,0,0,🚧,GBA,わがまま☆フェアリー　ミルモでポン！　どきどきメモリアルパニック,ADV,0,0
2001-03-21,0,0,🚧,GBA,Dr.MARIO＆パネルでポン,PZL,0,0
2001-03-21,0,0,🚧,GBA,マリオテニスアドバンス,SPT,0,0
2001-03-21,0,0,🚧,GBA,スーパーロボット大戦Ｊ,RPG,0,0
2001-03-21,0,0,🚧,GBA,スクリューブレイカー　轟振どりるれろ,ACT,0,0
2001-03-21,0,0,🚧,GBA,ガンスタースーパーヒーローズ,STG,0,0
2001-03-21,0,0,🚧,GBA,通勤ヒトフデ,PZL,0,0
2001-03-21,0,0,🚧,GBA,遊☆戯☆王デュエルモンスターズＧＸ～めざせデュエルキング！～,CARD,0,0
2001-03-21,0,0,🚧,GBA,FRONTIER STORIES‐フロンティア　ストーリーズ,RPG,0,0
2001-03-21,0,0,🚧,GBA,くにおくん熱血コレクション２,ACT,0,0
2001-03-21,0,0,🚧,GBA,みらくる！ぱんぞう　７つの星の宇宙海賊,ACT,0,0
2001-03-21,0,0,🚧,GBA,ポケモン不思議のダンジョン 赤の救助隊,RPG,0,0
2001-03-21,0,0,🚧,GBA,ロックマン エグゼ６ 電脳獣グレイガ,RPG,0,0
2001-03-21,0,0,🚧,GBA,ロックマン エグゼ６ 電脳獣ファルザー,RPG,0,0
2001-03-21,0,0,🚧,GBA,金色のガッシュベル！！友情の電撃　ドリームタッグトーナメント,ACT,0,0
2001-03-21,0,0,🚧,GBA,シナモン　ふわふわ大作戦,ACT,0,0
2001-03-21,0,0,🚧,GBA,スーパードンキーコング３,ACT,0,0
2001-03-21,0,0,🚧,GBA,サモンナイト　クラフトソード物語　はじまりの石,RPG,0,0
2001-03-21,0,0,🚧,GBA,シュガシュガルーン　ハートがいっぱい萌黄学園,ADV,0,0
2001-03-21,0,0,🚧,GBA,超人ウルトラベースボールＧＢＡ,SPT,0,0
2001-03-21,0,0,🚧,GBA,FINAL FANTASY IV ADVANCE,RPG,0,0
2001-03-21,0,0,🚧,GBA,チキン・リトル,ACT,0,0
2001-03-21,0,0,🚧,GBA,ＨｉＨｉ！　Ｐｕｆｆｙ　Ａｍｉ　Ｙｕｍｉ　史上最大のワールドツアー!,ACT,0,0
2001-03-21,0,0,🚧,GBA,アニマル横町～どき☆どき　救出大作戦！の巻～,ADV,0,0
2001-03-21,0,0,🚧,GBA,お茶犬の冒険島～ほんわか夢のアイランド～,ACT,0,0
2001-03-21,0,0,🚧,GBA,ハドソンベストコレクションVol.1 ボンバーマンコレクション,ACT,0,0
2001-03-21,0,0,🚧,GBA,ハドソンベストコレクションVol.2 ロードランナーコレクション,PZL,0,0
2001-03-21,0,0,🚧,GBA,ハドソンベストコレクションVol.3 アクションコレクション,ACT,0,0
2001-03-21,0,0,🚧,GBA,ハドソンベストコレクションVol.4 謎解きコレクション,ACT,0,0
2001-03-21,0,0,🚧,GBA,ハドソンベストコレクションVol.5 シューティングコレクション,STG,0,0
2001-03-21,0,0,🚧,GBA,ハドソンベストコレクションVol.6 冒険島コレクション,ACT,0,0
2001-03-21,0,0,🚧,GBA,ダブルパック　ソニックアドバンス＆チューチュー ロケット,PZL,0,0
2001-03-21,0,0,🚧,GBA,ダブルパック　ソニックバトル＆ソニックアドバンス,PZL,0,0
2001-03-21,0,0,🚧,GBA,ダブルパック　ソニックピンボールパーティ＆ソニックバトル,PZL,0,0
2001-03-21,0,0,🚧,GBA,Mr.インクレディブル～強敵アンダーマイナー登場～,ACT,0,0
2001-03-21,0,0,🚧,GBA,川のぬしづり３＆４,RPG,0,0
2001-03-21,0,0,🚧,GBA,くにおくん熱血コレクション３,ACT,0,0
2001-03-21,0,0,🚧,GBA,遊戯王デュエルモンスターズエキスパート2006,CARD,0,0
2001-03-21,0,0,🚧,GBA,うえきの法則　神器炸裂！能力者バトル,ACT,0,0
2001-03-21,0,0,🚧,GBA,闘牌伝説「アカギ」～闇に舞い降りた天才～,TBL,0,0
2001-03-21,0,0,🚧,GBA,クレヨンしんちゃん 伝説を呼ぶ オマケの都ショックガーン！,ACT,0,0
2001-03-21,0,0,🚧,GBA,パワポケダッシュ,SPT,0,0
2001-03-21,0,0,🚧,GBA,ユグドラ・ユニオン,RPG,0,0
2001-03-21,0,0,🚧,GBA,魔法先生ネギま！プライベートレッスン2 お邪魔しますうパラサイトでチュ～,RPG,0,0
2001-03-21,0,0,🚧,GBA,アイシールド21 DEVILBATS DEVILDAYS,ADV,0,0
2001-03-21,0,0,🚧,GBA,みんなのソフトシリーズ　ナンプレ　アドバンス,PZL,0,0
2001-03-21,0,0,🚧,GBA,ＭＯＴＨＥＲ３,RPG,0,0
2001-03-21,0,0,🚧,GBA,アニマル横町～どき☆どき　進級試験！の巻～,PZL,0,0
2001-03-21,0,0,🚧,GBA,カルチョビット,SLG,0,0
2001-03-21,0,0,🚧,GBA,カーズ,RAC,0,0
2001-03-21,0,0,🚧,GBA,bit Generations シリーズ1　ダイアルヘックス,PZL,0,0
2001-03-21,0,0,🚧,GBA,bit Generations シリーズ1　ドットストリーム,RAC,0,0
2001-03-21,0,0,🚧,GBA,bit Generations シリーズ1　バウンディッシュ,ACT,0,0
2001-03-21,0,0,🚧,GBA,bit Generations シリーズ2　オービタル,ACT,0,0
2001-03-21,0,0,🚧,GBA,bit Generations シリーズ2　カラリス,PZL,0,0
2001-03-21,0,0,🚧,GBA,bit Generations シリーズ2　サウンドボイジャー,ACT,0,0
2001-03-21,0,0,🚧,GBA,bit Generations シリーズ2　テジドライブ,ACT,0,0
2001-03-21,0,0,🚧,GBA,リズム天国,ETC,0,0
2001-03-21,0,0,🚧,GBA,FINAL FANTASY V　ADVANCE,RPG,0,0
2001-03-21,0,0,🚧,GBA,FINAL FANTASY VI　ADVANCE,RPG,0,0
1989-04-21,0,0,🚧,GB,アレイウェイ,PZL,0,0
1989-04-21,0,0,🚧,GB,スーパーマリオランド,ACT,0,0
1989-04-21,0,0,🚧,GB,ベースボール,SPT,0,0
1989-04-21,0,0,🚧,GB,役満,TBL,0,0
1989-04-21,0,0,🚧,GB,テニス,SPT,0,0
1989-04-21,0,0,🚧,GB,テトリス,PZL,0,0
1989-04-21,0,0,🚧,GB,上海,PZL,0,0
1989-04-21,0,0,🚧,GB,倉庫番,PZL,0,0
1989-04-21,0,0,🚧,GB,ミッキーマウス,ACT,0,0
1989-04-21,0,0,🚧,GB,モトクロスマニアックス,RAC,0,0
1989-04-21,0,0,🚧,GB,ハイパーロードランナー,ACT,0,0
1989-04-21,0,0,🚧,GB,ピンボール 66匹のワニ大行進,TBL,0,0
1989-04-21,0,0,🚧,GB,ドラキュラ伝説,ACT,0,0
1989-04-21,0,0,🚧,GB,シーサイドバレー,SPT,0,0
1989-04-21,0,0,🚧,GB,パズルボーイ,PZL,0,0
1989-04-21,0,0,🚧,GB,ゴルフ,SPT,0,0
1989-04-21,0,0,🚧,GB,パチンコタイム,ETC,0,0
1989-04-21,0,0,🚧,GB,魔界塔士SaGa,RPG,0,0
1989-04-21,0,0,🚧,GB,将棋,TBL,0,0
1989-04-21,0,0,🚧,GB,Qビリオン,PZL,0,0
1989-04-21,0,0,🚧,GB,海戦ゲームNAVY BLUE,SLG,0,0
1989-04-21,0,0,🚧,GB,北斗の拳 凄絶十番勝負,ACT,0,0
1989-04-21,0,0,🚧,GB,てけてけ!アスミッくんワールド,ACT,0,0
1989-04-21,0,0,🚧,GB,セレクション 選ばれし者,RPG,0,0
