発売日,クロスレビュー(評価),価格帯,ジャンル,メーカー,タイトル,シリーズ,ID,カウント
1999-04-01,-,-,ADV,コナミ,ときめきメモリアルドラマシリーズVol.3旅立ちの詩,-,7371,0
1999-04-01,-,-,-,コーエー,信長の野望将星録withパワーアップキット,-,7932,0
1999-04-01,-,-,-,コーエー,封神演義愛蔵版,-,7957,0
1999-04-01,-,-,-,ビクター,クラシックロード2,-,8012,0
1999-04-01,-,-,-,アスク,撞球リミックスビリヤードマルチプル,-,8310,0
1999-04-01,-,-,-,アンバランス,倉庫番難問指南,-,8430,0
1999-04-01,-,-,ADV,キッド,輝く季節へ,-,9089,0
1999-04-01,-,-,-,キッド,輝く季節へ初回限定版,-,9090,0
1999-04-01,-,-,-,日本物産,バーチャル競艇'99,-,9592,0
1999-04-01,-,-,-,シャングリ・ラ,競馬エイト'99春夏,-,9787,0
1999-04-01,-,-,-,ビスコ,エラン,-,10041,0
1999-04-01,-,-,-,ファブコミュニケーションズ,R<アール>Rock'nRiders,-,10170,0
1999-04-01,-,-,-,ファブコミュニケーションズ,R<アール>Rock'nRiders初回限定版,-,10171,0
1999-04-01,-,-,-,ハーベストワン,リーディングジョッキー'99,-,10194,0
1999-04-08,-,-,-,ナムコ,ワールドスタジアム3,-,7248,0
1999-04-08,-,-,-,アトラス,デビルサマナーソウルハッカーズ,-,7503,0
1999-04-08,-,-,ADV,タカラ,勇者王ガオガイガーBLOCKADEDNUMBERS,-,7607,0
1999-04-08,-,-,-,カプコン,テストドライブオフロード2,-,7654,0
1999-04-08,-,-,-,アフェクト,0からの将棋将棋幼稚園あゆみ組初回限定版,-,8365,0
1999-04-08,-,-,-,サンソフト,必殺パチンコステーションクラシック復活！懐かしの名機たち,-,8733,0
1999-04-08,-,-,-,エレクトロニック・アーツ,タイガーウッズ99PGAツアーゴルフ,-,8881,0
1999-04-08,-,-,-,キッド,大阪ナニワ摩天楼,-,9092,0
1999-04-08,-,-,-,ヒューマン,全日本プロレス王者の魂,-,9216,0
1999-04-08,-,-,-,テクノソフト,おみせde店主,-,9346,0
1999-04-08,-,-,-,シスコンエンタテイメント,ことぶきグランプリめざせ！原チャリキング,-,9532,0
1999-04-08,-,-,-,サミー,実戦パチスロ必勝法！サミーレヴォリューション2,-,9616,0
1999-04-08,-,-,-,ビー・ファクトリー,闇吹く夏帝都物語ふたたび,-,9955,0
1999-04-08,-,-,-,ポリグラム,ウイルスザ・バトルフィールド,-,10175,0
1999-04-10,-,-,-,コナミ,ダンスダンスレボリューション,-,7349,127
1999-04-15,-,-,音,エニックス,バストアムーブ2ダンス天国MIX,-,7129,0
1999-04-15,-,-,-,ビクター,赤川次郎魔女たちの眠り復活祭,-,8059,0
1999-04-15,-,-,SRPG,バンプレスト,スーパーロボット大戦F完結編,-,9123,0
1999-04-15,-,-,-,トミー,ひっとばっく,-,9391,0
1999-04-15,-,-,-,毎日コミュニケーションズ,ナース物語<ストーリー>,-,9890,0
1999-04-16,-,-,-,オラシオン,グレイコンプリートワークス,-,10094,0
1999-04-22,-,-,STG,ソニー,オメガブースト,-,7024,0
1999-04-22,-,-,-,スクウェア,サイバーオーグ,-,7147,0
1999-04-22,-,-,-,アスキー,悠久のエデン,-,8138,0
1999-04-22,-,-,-,アスミック・エース,東京魔人學園剣風帖朧綺譚,-,8344,0
1999-04-22,-,-,-,D3パブリッシャー,THEビリヤード(SIMPLE1500シリーズVol.10),-,8529,0
1999-04-22,-,-,-,D3パブリッシャー,THEチェス(SIMPLE1500シリーズVol.9),-,8622,0
1999-04-22,-,-,-,サクセス,シネマ英会話ボーイズ・ライフ,-,9057,0
1999-04-22,-,-,-,バンプレスト,バス釣りに行こう！,-,9141,0
1999-04-22,-,-,-,プログレス,太陽のお告げ,-,10379,0
1999-04-28,-,-,-,コナミ,新時代劇アクション羅刹の剣,-,7458,0
1999-04-28,-,-,PZL/TBL,コナミ,麻雀やろうぜ！,麻雀,7465,0
1999-04-28,-,-,-,エレクトロニック・アーツ,NBAライブ99,-,8876,0
1999-04-28,-,-,-,サクセス,コットンオリジナル,-,9036,0
1999-04-28,-,-,-,TGL,ファーランドサーガ時の道標,-,9510,0
1999-04-28,-,-,-,メディアワークス,有限会社地球防衛隊,-,9563,0
1999-04-28,-,-,-,魔法,将棋最強プロに学ぶ(内藤國雄九段・南芳一九段・神吉宏充六段),-,9857,0
1999-04-28,-,-,-,ギャップス,アイルトン・セナカートデュエルスペシャル,-,9940,0
1999-05-01,-,-,TBL,メディアファクトリー,カルドセプトエキスパンション,-,9957,0
1999-05-04,-,-,-,ソニー,ポケットダンジョン,-,7076,0
1999-05-04,-,-,SLG,アートディンク,A列車で行こうZめざせ！大陸横断,-,8444,0
1999-05-04,-,-,-,エレクトロニック・アーツ,モトレーサー2,-,8927,0
1999-05-04,-,-,ADV,ヴィジット,ノベルズゲームセンターあらしR,-,9245,0
1999-05-04,-,-,-,マイクロキャビン,ドラゴンマネー,-,9653,0
1999-05-04,-,-,PZL/TBL,日本一ソフトウェア,ロジック麻雀創龍三人打ち,麻雀,9728,0
1999-05-13,-,-,-,コナミ,コナミ80'sアーケードギャラリー,-,7337,0
1999-05-13,-,-,PZL/TBL,カルチャーブレーン,プロ麻雀兵2,麻雀,9923,0
1999-05-20,-,-,-,ソニー,たまごDEパズル,-,7047,0
1999-05-20,-,-,RPG,バンダイ,倫敦精霊探偵団,-,7871,0
1999-05-20,-,-,-,KSS,どすこい伝説,-,9332,0
1999-05-20,-,-,-,講談社,八神ひろきのゲームテイスト胸騒ぎの予感,-,9483,0
1999-05-20,-,-,-,マイクロキャビン,マリオネットカンパニー,-,9654,0
1999-05-20,-,-,-,セタ,金沢将棋月,-,9681,0
1999-05-20,-,-,-,童,撃王紫炎龍,-,10077,0
1999-05-27,-,-,-,ソニー,クーラクエスト,-,6997,0
1999-05-27,-,-,-,ソニー,プレイステーションコミックブザービーター前編,-,7066,0
1999-05-27,-,-,-,ソニー,プレイステーションコミックブザービーター後編,-,7067,0
1999-05-27,-,-,STG,ナムコ,エースコンバット3エレクトロスフィア,-,7200,0
1999-05-27,-,-,-,コナミ,ビートマニアアペンドゴッタMIX,-,7265,0
1999-05-27,-,-,-,バンダイビジュアル,超時空要塞マクロス愛・おぼえていますか,-,8077,0
1999-05-27,-,-,-,アイディアファクトリー,モンスターコンプリワールド,-,8208,0
1999-05-27,-,-,A-STG,アローマ,70年代風ロボットアニメゲッP-X,-,8415,0
1999-05-27,-,-,-,サクセス,おえかきパズル(SuperLite1500シリーズ),-,8982,0
1999-05-27,-,-,-,サクセス,ナンクロ(SuperLite1500シリーズ),-,9004,0
1999-05-27,-,-,-,サクセス,数独(SuperLite1500シリーズ),-,9026,0
1999-05-27,-,-,-,サクセス,シネマ英会話ゾンビ,-,9056,0
1999-05-27,-,-,PZL/TBL,ヘクト,本格派四人打ち麻雀倶楽(本格派DE1300シリーズ),-,9666,0
1999-05-27,-,-,-,ヘクト,加藤一二三九段将棋倶楽部(本格派DE1300シリーズ),-,9667,0
1999-05-27,-,-,-,ヘクト,キャデラック(本格派DE1300シリーズ),-,9671,0
1999-05-27,-,-,PZL/TBL,ヘクト,本格派四人打ち麻雀倶楽部＆キャデラック(本格派DE1300シリーズツインパック),-,9674,0
1999-05-27,-,-,-,角川書店,ルナ2エターナルブルー,-,9817,0
1999-05-27,-,-,-,徳間書店,ちびキャラゲーム銀河英雄伝説,-,9826,0
1999-05-27,-,-,-,徳間書店,ちびキャラゲーム銀河英雄伝説初回版(ラインハルト携帯ストラップ),-,9827,0
1999-05-27,-,-,-,徳間書店,ちびキャラゲーム銀河英雄伝説初回版(ヤン携帯ストラップ),-,9828,0
1999-05-27,-,-,-,ファミリーソフト,あすか120%ファイナルバーニングフェスト,-,10103,0
1999-06-03,-,-,ETC,エニックス,せがれいじり,-,7122,0
1999-06-03,-,-,-,コナミ,NBAパワーダンカーズ4,-,7310,0
1999-06-03,-,-,-,コナミ,ガンゲージ,-,7324,0
1999-06-03,-,-,-,アルゼ,パチスロアルゼ王国,-,8384,0
1999-06-03,-,-,-,アンバランス,最強の将棋,-,8428,0
1999-06-03,-,-,PZL/TBL,シャノアール,麻雀悟空天竺99,-,8935,0
1999-06-03,-,-,-,NEC,ジェイルブレイカー,-,9497,0
1999-06-03,-,-,-,日本物産,元祖ファミリーマージャン2,-,9600,0
1999-06-03,-,-,ACT,ニュー,ちっぽけラルフの大冒険,-,10238,0
1999-06-10,-,-,-,ソニー,ロードオブモンスターズ,-,7091,0
1999-06-10,-,-,RCG/RPG,スクウェア,レーシングラグーン,-,7186,0
1999-06-10,-,-,-,サンソフト,必殺パチンコステーション5デラマイッタ＆いれてなんぼ,-,8718,0
1999-06-10,-,-,-,日本テレネット,パーラープロジュニアVol.1,-,8742,0
1999-06-10,-,-,-,エレクトロニック・アーツ,ポピュラスザ・ビギニング,-,8923,0
1999-06-10,-,-,SRPG,バンプレスト,スーパーロボット大戦コンプリートボックス,-,9128,0
1999-06-17,-,-,RPG,ソニー,俺の屍を越えてゆけ,-,6963,0
1999-06-17,-,-,-,ソニー,メディーバル甦ったガロメアの勇者,-,7084,0
1999-06-17,-,-,-,コナミ,メルティランサーTHE3rd.PLANET,-,7427,0
1999-06-17,-,-,-,フロム・ソフトウェア,スプリガンルナヴァース,-,8084,0
1999-06-17,-,-,-,エクシング,ミスティックドラグーン,-,8824,0
1999-06-17,-,-,-,エクシング,ミスティックドラグーン初回版,-,8825,0
1999-06-17,-,-,-,エレクトロニック・アーツ,オーバードライビン4,-,8892,0
1999-06-17,-,-,-,魔法,99甲子園,-,9860,0
1999-06-24,-,-,ACT,ソニー,サルゲッチュ,-,7039,0
1999-06-24,-,-,-,コナミ,ジャージーデビルの大冒険,-,7343,0
1999-06-24,-,-,-,コナミ,メタルギアソリッドインテグラル,-,7426,0
1999-06-24,-,-,RPG,アトラス,ペルソナ2罪,-,7507,0
1999-06-24,-,-,FTG,カプコン,私立ジャスティス学園熱血青春日記2,-,7694,0
1999-06-24,-,-,-,アスキー,UFOAdayinthelife,-,8106,0
1999-06-24,-,-,-,イマジニア,恋愛講座リアルエイジ,-,8499,0
1999-06-24,-,-,-,イマジニア,恋愛講座リアルエイジ初回限定版,-,8500,0
1999-06-24,-,-,-,ヒューマン,ファイヤープロレスリングG,-,9206,0
1999-06-24,-,-,-,メディアエンターテイメント,パチスロ帝王mini(ドクターエー7),-,9302,0
1999-06-24,-,-,-,SNK,餓狼伝説ワイルドアンビション,-,9470,0
1999-06-24,-,-,-,シスコンエンタテイメント,パチスロ完全攻略アルゼ公式ガイドVolume4,-,9538,0
1999-06-24,-,-,ETC,徳間書店,とんでもクライシス！,-,9829,0
1999-06-24,-,-,-,TYO,ラブラブトロッコ,-,9914,0
1999-06-24,-,-,SLG,パンサーソフトウェア,ツインズストーリーきみにつたえたくて…,-,10093,0
1999-06-24,-,-,-,ファミリーソフト,こみゅにてぃぽむ想い出を抱きしめて,-,10106,0
1999-06-24,-,-,-,プロデュース,パカパカパッション,-,10245,0
1999-06-24,-,-,RPG,ゲームアーツ,グランディア,-,10276,0
1999-07-01,-,-,-,コナミ,聖少女艦隊バージンフリート,-,7460,0
1999-07-01,-,-,A-ADV,カプコン,ディノクライシス,-,7620,68
1999-07-01,-,-,-,ビクター,ミラノのアルバイトこれくしょん,-,8038,0
1999-07-01,-,-,-,タイトー,アルカノイドR2000,-,8145,0
1999-07-01,-,-,-,アートディンク,アクアノートの休日2,-,8450,0
1999-07-01,-,-,-,サンソフト,必殺パチンコステーション6がきデカ＆ジャマイカ,-,8719,0
1999-07-01,-,-,STG,サクセス,アステロイド(SuperLite1500シリーズ),-,8979,0
1999-07-01,-,-,-,サクセス,ザ・カーリング(SuperLite1500シリーズ),-,8997,0
1999-07-01,-,-,-,ヴィジット,稲川淳二恐怖の屋敷,-,9246,0
1999-07-01,-,-,-,ガスト,黒い瞳のノア,-,9577,0
1999-07-01,-,-,-,翔泳社,ブレードメーカー,-,9631,0
1999-07-01,-,-,-,角川書店,スレイヤーズろいやる2,-,9820,0
1999-07-01,-,-,-,テイチク,レストランドリーム,-,10001,0
1999-07-01,-,-,-,ファンハウス,パーフェクトパフォーマーザ・イエロー・モンキー,-,10372,0
1999-07-08,-,-,-,コナミ,ヴァンダルハーツ2天上の門,-,7317,0
1999-07-08,-,-,-,タカラ,DX社長ゲーム,-,7553,0
1999-07-08,-,-,-,ハドソン,ポケットファミリーしあわせ家族計画,-,7995,0
1999-07-08,-,-,-,たき工房,アシッド,-,8193,0
1999-07-08,-,-,-,毎日コミュニケーションズ,ぱーむたうん,-,9893,0
1999-07-15,-,-,-,ソニー,ザ・ブック・オブ・ウォーターマークス,-,7062,0
1999-07-15,-,-,-,スクウェア,聖剣伝説レジェンドオブマナ,-,7187,71
1999-07-15,-,-,-,アフェクト,ふぃんがあふらっしんぐ,-,8371,0
1999-07-15,-,-,-,アルトロン,マイティヒットスペシャル,-,8407,0
1999-07-15,-,-,-,ギャップス,バーガーバーガー2,-,9943,0
1999-07-15,-,-,-,ユニバース開発,スタートリング・オデッセイ1ブルー・エヴォリューション,-,10389,0
1999-07-22,-,-,ETC,ソニー,どこでもいっしょ,-,7052,101
1999-07-22,-,-,RCG,ソニー,激走トマランナー,-,7099,0
1999-07-22,-,-,SPG,コナミ,実況パワフルプロ野球'99開幕版,野球,7298,75
1999-07-22,-,-,-,カプコン,トロンにコブンロックマンダッシュシリーズ,-,7659,0
1999-07-22,-,-,-,ビクター,海のぬし釣り宝島に向かって,-,8046,0
1999-07-22,-,-,RPG,イマジニア,バルディッシュクロムフォードの住人たち,-,8487,0
1999-07-22,-,-,-,D3パブリッシャー,THEピンボール3D(SIMPLE1500シリーズVol.11),-,8535,0
1999-07-22,-,-,-,D3パブリッシャー,THEレース(SIMPLE1500シリーズVol.13),-,8537,0
1999-07-22,-,-,PZL/TBL,サクセス,麻雀2(SuperLite1500シリーズ),-,8973,0
1999-07-22,-,-,-,サクセス,ピンボールゴールデンログレス(SuperLite1500シリーズ),-,9010,0
1999-07-22,-,-,-,サクセス,あのこどこのこエンドレスシーズン(SuperLite1500シリーズ),-,9042,0
1999-07-22,-,-,-,サクセス,テナントウォーズα(SuperLite1500シリーズ),-,9052,0
1999-07-22,-,-,-,サクセス,シネマ英会話愛の果てに,-,9058,0
1999-07-22,-,-,-,バンプレスト,クイズキャラおけドン！東映特撮ヒーローPART1,-,9109,0
1999-07-22,-,-,-,ヒューマン,リモートコントロールダンディ,-,9212,0
1999-07-22,-,-,-,ケー・エー・ジェー,ジャーム狙われた街,-,10296,0
1999-07-29,-,-,-,ソニー,みんなのゴルフ2,-,7082,149
1999-07-29,-,-,-,エニックス,ポップン・タンクス！,-,7133,0
1999-07-29,-,-,-,エニックス,ラクガキショータイム,-,7136,0
1999-07-29,-,-,-,コナミ,ギターフリークス,-,7329,0
1999-07-29,-,-,-,コナミ,グリントグリッター,-,7334,0
1999-07-29,-,-,-,アイレム,三洋パチンコパラダイス,-,8246,0
1999-07-29,-,-,-,バンプレスト,プレイスタジアム4不滅の大リーグボール,-,9146,0
1999-07-29,-,-,-,データム・ポリスター,ルームメイト井上涼子,-,9440,0
1999-07-29,-,-,-,ヘクト,シミュレーションプロ野球'99,-,9661,0
1999-07-29,-,-,-,メサイヤ,重装機兵ヴァルケン2,-,9814,0
1999-07-29,-,-,-,TYO,ストリートスクーターズ,-,9912,0
1999-08-05,-,-,-,ソニー,MDK,-,6999,0
1999-08-05,-,-,SLG,ソニー,パネキット,-,7057,0
1999-08-05,-,-,RCG,タカラ,チョロQワンダフォー！,-,7581,0
1999-08-05,-,-,-,タカラ,ピノッチアのみる夢THEBESTタカラモノ発売記念,-,7601,0
1999-08-05,-,-,ACT,カプコン,ロックマン,-,7676,0
1999-08-05,-,-,-,フロム・ソフトウェア,エコーナイト#2眠りの支配者,-,8078,0
1999-08-05,-,-,ADV,データイースト,探偵神宮寺三郎アーリーコレクション,-,8100,0
1999-08-05,-,-,-,トンキンハウス,Lの季節,-,8182,0
1999-08-05,-,-,-,トンキンハウス,Lの季節初回限定版,-,8183,0
1999-08-05,-,-,-,アクセラ,マリア2受胎告知の謎,-,8265,0
1999-08-05,-,-,-,アリカ,アニメチックストーリーゲーム1カードキャプターさくら,-,8380,0
1999-08-05,-,-,-,アートディンク,栄冠は君に4,-,8466,0
1999-08-05,-,-,-,日本テレネット,サイバネティックエンパイア,-,8737,0
1999-08-05,-,-,-,エクシング,マーメノイド,-,8804,0
1999-08-05,-,-,-,エポック社,名車列伝グレイテスト70'S復刻版,-,8855,0
1999-08-05,-,-,-,エレクトロニック・アーツ,装甲機動隊L.A.P.D,-,8933,0
1999-08-05,-,-,-,講談社,金田一少年の事件簿3青龍伝説殺人事件,-,9486,0
1999-08-05,-,-,-,トワイライトエクスプレス,めざせ！エアラインパイロット,-,10070,0
1999-08-05,-,-,-,オラシオン,奇跡のマヤ占い,-,10095,0
1999-08-05,-,-,-,ボトムアップ,トランプしようよ！(ボトムアップ版ベストシリーズ),-,10120,0
1999-08-12,-,-,FTG,タカラ,闘神伝昴,-,7588,0
1999-08-12,-,-,RPG,バンダイ,SDガンダムGジェネレーション・ゼロ,SDガンダム,7719,0
1999-08-12,-,-,-,D3パブリッシャー,THEクイズ(SIMPLE1500シリーズVol.12),-,8536,0
1999-08-12,-,-,-,バンプレスト,リアルロボット戦線,-,9152,0
1999-08-12,-,-,-,リバーヒルソフト,ポケットチューナー,-,9412,0
1999-08-12,-,-,-,スパイク,サイフォン・フィルター,-,9884,0
1999-08-19,-,-,SLG,コーエー,太閤立志伝3,-,7947,0
1999-08-19,-,-,-,アスク,ミスタープロスペクターほりあてくん,-,8307,0
1999-08-26,-,-,-,ソニー,いつか重なりあう未来へサユリ編,-,7020,0
1999-08-26,-,-,-,ソニー,いつか重なりあう未来へシロウ編,-,7021,0
1999-08-26,-,-,-,コナミ,ダンスダンスレボリューション2ndReMIX,-,7350,86
1999-08-26,-,-,-,アスキー,ガレリアンズ,-,8110,0
1999-08-26,-,-,-,アスキー,ガレリアンズ初回限定版,-,8111,0
1999-08-26,-,-,-,アイディアファクトリー,スペクトラルフォース愛しき邪悪,-,8204,0
1999-08-26,-,-,-,アスミック・エース,東京惑星プラネトキオ,-,8345,0
1999-08-26,-,-,-,エレクトロニック・アーツ,FIFA99ヨーロッパリーグ・サッカー,-,8865,0
1999-08-26,-,-,-,サクセス,アンゴルモア99(SuperLite1500シリーズ),-,8980,0
1999-08-26,-,-,-,サクセス,パンゲア(SuperLite1500シリーズ),-,9009,0
1999-08-26,-,-,-,サクセス,マーク矢崎監修西洋占星術(SuperLite1500シリーズ),-,9016,0
1999-08-26,-,-,-,サクセス,リバーシ2(SuperLite1500シリーズ),-,9021,0
1999-08-26,-,-,-,メディアエンターテイメント,パチスロ帝王2(花月・ツーペアー・ビーバーX),-,9283,0
1999-08-26,-,-,-,KSS,西陣パチンコ天国EX,-,9345,0
1999-08-26,-,-,-,リバーヒルソフト,エイブ99,-,9405,0
1999-08-26,-,-,ACT,メディアワークス,ロード・オブ・フィスト,-,9554,0
1999-08-26,-,-,-,キングレコード,スーパー・バス・フィッシング,-,9795,0
1999-08-26,-,-,-,TYO,ワールドツアーコンダクター世界夢紀行,-,9915,0
1999-09-02,-,-,RPG,ソニー,ワイルドアームズ2ndイグニッション,-,6962,0
1999-09-02,-,-,SRPG,スクウェア,フロントミッション3,-,7183,0
1999-09-02,-,-,-,コナミ,ワールドサッカー実況ウイニングイレブン4,-,7293,72
1999-09-02,-,-,-,コナミ,ビシバシスペシャル2,-,7394,0
1999-09-02,-,-,ACT,カプコン,ロックマン2Dr.ワイリーの謎,-,7678,0
1999-09-02,-,-,-,コーエー,クロックアドベンチャー,-,7897,0
1999-09-02,-,-,-,バンダイビジュアル,マクロスVF-X2,-,8067,0
1999-09-02,-,-,-,アクレイムジャパン,ジェレミー・マクグラススーパークロス98,-,8286,0
1999-09-02,-,-,-,アクレイムジャパン,フォーセイケン,-,8291,0
1999-09-02,-,-,-,アートディンク,ネオアトラス2,-,8461,0
1999-09-02,-,-,ADV,テクノソフト,マイガーデン,-,9351,0
1999-09-02,-,-,-,マップジャパン,バーチャパチスロ5(山佐・北電子・オリンピア),-,9747,0
1999-09-02,-,-,TBL,NTT出版,リトルラバーズシーソーゲーム,-,10281,0
1999-09-09,-,-,-,ソニー,俺の料理,-,7096,0
1999-09-09,-,-,-,ナムコ,スターイクシオン,-,7197,0
1999-09-09,-,-,-,コナミ,ビートマニアアペンド4thMIX,-,7268,0
1999-09-09,-,-,-,コーエー,信長の野望烈風伝,-,7939,0
1999-09-09,-,-,SRPG,バンダイビジュアル,ゲッターロボ大決戦！,-,8065,0
1999-09-09,-,-,-,アークシステムワークス,田中寅彦のウル寅流将棋居飛車穴熊編,-,8440,0
1999-09-09,-,-,-,TYO,フォーミュラ・ニッポン'99,-,9913,0
1999-09-09,-,-,-,ロボット,ストレイシープポーとメリーの大冒険,-,10373,0
1999-09-14,-,-,-,コナミ,ポップンミュージック2,-,7409,0
1999-09-14,-,-,-,タカラ,君の気持ち、僕のこころ,-,7612,0
1999-09-14,-,-,ACT,カプコン,ロックマン3Dr.ワイリーの最期！?,-,7679,0
1999-09-14,-,-,-,アスク,デジタルグライダーエアマン,-,8306,0
1999-09-14,-,-,-,カルチュア・パブリッシャーズ,プルムイプルムイ,-,8658,0
1999-09-14,-,-,-,ヘクト,両替パズルもうぢゃ(本格派DE1300シリーズ),-,9669,0
1999-09-14,-,-,-,ヘクト,ジグソーワールド(本格派DE1300シリーズ),-,9672,0
1999-09-14,-,-,-,ヘクト,TSUMUつむLIGHT,-,9673,0
1999-09-14,-,-,-,ネクサスインターラクト,レイクマスターズPRO日本縦断黒鱒紀行,-,9983,0
1999-09-15,-,-,RPG,エニックス,ドラゴンクエストキャラクターズトルネコの大冒険2不思議のダンジョン,ドラゴンクエスト,7126,0
1999-09-18,-,-,-,コーエー,ウイニングポスト4,-,7893,0
1999-09-22,-,-,-,ソニー,パクァ,-,7001,0
1999-09-22,-,-,-,コナミ,グー！グー！サウンディ,-,7275,0
1999-09-22,-,-,A-ADV,カプコン,バイオハザード3ラストエスケープ,バイオハザード,7665,145
1999-09-22,-,-,-,ビクター,村越正海の爆釣日本列島つりコン対応版,-,8054,0
1999-09-22,-,-,-,サンソフト,必殺パチンコステーションぷちナナシーってなに??,-,8735,0
1999-09-22,-,-,-,サクセス,カード2(SuperLite1500シリーズ),-,8987,0
1999-09-22,-,-,-,サクセス,マーク矢崎監修四柱推命(SuperLite1500シリーズ),-,9015,0
1999-09-22,-,-,-,サクセス,アポカリプス,-,9043,0
1999-09-22,-,-,-,講談社,ボーイズ・ビーセカンド・シーズン,-,9472,0
1999-09-22,-,-,-,ソフトバンク,AI将棋2デラックス,-,9689,0
1999-09-22,-,-,-,ポニーキャニオン,フィッシュオン！バス,-,9710,0
1999-09-22,-,-,-,日本一ソフトウェア,マール王国の人形姫+1,-,9724,0
1999-09-22,-,-,-,悠紀エンタープライズ,森田和郎のリバーシ(森田思考搭載シリーズ),-,10127,0
1999-09-22,-,-,-,悠紀エンタープライズ,森田和郎の将棋道場(森田思考搭載シリーズ),-,10130,0
1999-09-30,-,-,-,ソニー,ヨシモトムチッ子大決戦南の島のゴロンゴ島,-,7087,0
1999-09-30,-,-,-,コナミ,エキサイティングバス2,-,7320,0
1999-09-30,-,-,-,タカラ,クイズだらけの人生ゲーム運と頭で大富豪！?,-,7559,0
1999-09-30,-,-,-,タカラ,装甲騎兵ボトムズ鋼鉄の軍勢,-,7598,0
1999-09-30,-,-,-,タカラ,装甲騎兵ボトムズ鋼鉄の軍勢初回生産限定版,-,7599,0
1999-09-30,-,-,-,アスキー,ダービースタリオン99,-,8117,110
1999-09-30,-,-,-,タイトー,超発明BOYカニパンヒラメキ☆ワンダーランド,-,8174,0
1999-09-30,-,-,-,D3パブリッシャー,THEバイクレース(SIMPLE1500シリーズVol.17),-,8541,0
1999-09-30,-,-,-,サンソフト,必殺パチンコステーションnowこれが一番！！真ピカイチ天国,-,8723,0
1999-09-30,-,-,-,エクシング,ファイティングイリュージョン5K-1グランプリ'99,-,8800,0
1999-09-30,-,-,-,エスコット,ピクシーガーデン,-,8834,0
1999-09-30,-,-,-,キッド,メモリーズオフ,-,9075,0
1999-09-30,-,-,-,徳間書店,クリックまんがオペラ座の怪人,-,9833,0
1999-09-30,-,-,-,徳間書店,クリックまんが銀河英雄伝説1永遠の夜の中で,-,9834,0
1999-09-30,-,-,-,徳間書店,クリックまんがダイナミックロボット大戦1出撃脅威のロボット軍団,-,9835,0
1999-09-30,-,-,-,ユービーアイソフト,モナコグランプリレーシングシミュレーション2,-,10124,0
1999-10-07,-,-,-,コーエー,ジルオール,-,7900,0
1999-10-07,-,-,-,コーエー,三國志6withパワーアップキット,三國志,7922,0
1999-10-07,-,-,ADV,アスキー,シルバー事件,-,8115,0
1999-10-07,-,-,FTG,タイトー,サイキックフォース2,-,8149,0
1999-10-07,-,-,-,アスミック・エース,宇宙機動ヴァンアーク,-,8338,0
1999-10-07,-,-,-,アートディンク,ゼウス2カルネージハート,-,8457,0
1999-10-07,-,-,-,D3パブリッシャー,THEパチンコ(SIMPLE1500シリーズVol.15),-,8539,0
1999-10-07,-,-,-,サンソフト,わんダービークルズドギーボーン大作戦,-,8700,0
1999-10-07,-,-,-,ヒューマン,じぱんぐ島,-,9188,0
1999-10-07,-,-,-,ヒューマン,続・御神楽少女探偵団完結編,-,9215,0
1999-10-07,-,-,-,トミー,ラーメン橋,-,9395,0
1999-10-07,-,-,-,トミー,俺のヨットがんばれ！ニッポンチャレンジ,-,9396,0
1999-10-07,-,-,SLG,魔法,ペットペットペット,-,9852,0
1999-10-07,-,-,ADV,スパイク,夕闇通り探検隊,-,9887,0
1999-10-14,-,-,-,ソニー,ブライティス,-,7063,0
1999-10-14,-,-,-,ソニー,ロビット・モン・ジャ,-,7090,0
1999-10-14,-,-,A-RPG,スクウェア,デュープリズム,-,7158,0
1999-10-14,-,-,-,カプコン,ジョジョの奇妙な冒険,-,7639,0
1999-10-14,-,-,-,メディアワークス,悠久幻想曲保存版パーペチュアルコレクション,-,9569,0
1999-10-14,-,-,-,ネメシス,ロボット×ロボット,-,10355,0
1999-10-21,-,-,-,ソニー,フォーミュラワン99,-,6988,0
1999-10-21,-,-,-,ソニー,ポケ・ポケセットポケ単+ポケットステーションセット,-,7078,0
1999-10-21,-,-,-,エニックス,プラネットライカ,-,7131,0
1999-10-21,-,-,-,ソニー,ポケ単,-,7519,0
1999-10-21,-,-,-,ビクター,かえるの絵本なくした記憶を求めて,-,8011,0
1999-10-21,-,-,A-PZL,データイースト,マジカルドロップF大冒険もラクじゃない！,-,8094,0
1999-10-21,-,-,-,トンキンハウス,ライトファンタジー外伝ニャニャンがニャン,-,8189,0
1999-10-21,-,-,-,アスミック・エース,森の王国,-,8340,0
1999-10-21,-,-,-,バンプレスト,クイズキャラおけドン！東映特撮ヒーローPART2,-,9110,0
1999-10-21,-,-,-,マップジャパン,バーチャパチスロEX,-,9750,0
1999-10-21,-,-,-,シャングリ・ラ,競馬最勝の法則'99秋冬,-,9791,0
1999-10-21,-,-,ADV,ワークジャム,クロス探偵物語,-,10257,0
1999-10-28,-,-,SRPG,ソニー,アークザラッド3,-,6949,0
1999-10-28,-,-,-,コナミ,バグズ・ライフ,-,7386,0
1999-10-28,-,-,-,コナミ,ハーレムビート,-,7390,0
1999-10-28,-,-,-,アトラス,ポケラー,-,7528,0
1999-10-28,-,-,ACT,カプコン,ロックマン4新たなる野望！！,-,7680,0
1999-10-28,-,-,ACT,バンダイ,サイレントボマー,-,7791,0
